group,trial_id,timepoint,freezing_before,freezing_after,difference
random,B12MDT6,1148.0,1.0,0.8,0.19999999999999996
random,B15MDT1,1204.0,1.0,1.0,0.0
random,B4MDT5,1173.0,1.0,1.0,0.0
random,B10MST4,619.0,0.23333333333333334,1.0,-0.7666666666666666
random,B11MST3,535.0,0.2,1.0,-0.8
random,B15MDT1,745.0,1.0,1.0,0.0
random,B11MST3,404.0,1.0,0.06666666666666667,0.9333333333333333
random,B20MST6,653.0,0.1,0.26666666666666666,-0.16666666666666666
random,B17MDT3,776.0,1.0,1.0,0.0
random,B10MST4,1668.0,0.03333333333333333,1.0,-0.9666666666666667
random,B12MDT6,1553.0,1.0,0.4666666666666667,0.5333333333333333
random,B15MDT1,681.0,1.0,1.0,0.0
random,B10MST4,1788.0,1.0,1.0,0.0
random,B5MDT2,798.0,0.3333333333333333,1.0,-0.6666666666666667
random,B14MST2,512.0,1.0,1.0,0.0
random,B15MDT1,950.0,1.0,1.0,0.0
random,B5MDT1,850.0,1.0,0.2,0.8
random,B4MDT5,1481.0,0.2,1.0,-0.8
random,B8MST1,1221.0,0.7666666666666667,0.03333333333333333,0.7333333333333334
random,B12MDT6,1346.0,0.16666666666666666,1.0,-0.8333333333333334
random,B15MDT1,716.0,1.0,1.0,0.0
random,B4MDT5,1728.0,1.0,1.0,0.0
random,B13MST6,1678.0,0.7666666666666667,0.23333333333333334,0.5333333333333334
random,B5MST1,446.0,0.5333333333333333,0.0,0.5333333333333333
random,B6MDT3,588.0,0.6666666666666666,0.0,0.6666666666666666
random,B6MDT3,569.0,0.06666666666666667,0.6,-0.5333333333333333
random,B15MDT1,683.0,1.0,1.0,0.0
random,B4MDT5,1135.0,1.0,1.0,0.0
random,B17MDT3,809.0,1.0,0.0,1.0
random,B9MST2,652.0,0.3333333333333333,0.36666666666666664,-0.033333333333333326
random,B14MST2,421.0,1.0,1.0,0.0
random,B6MDT4,1903.0,0.26666666666666666,1.0,-0.7333333333333334
random,B12MDT6,1412.0,1.0,0.6333333333333333,0.3666666666666667
random,B15MDT1,1108.0,1.0,1.0,0.0
random,B17MDT4,1286.0,1.0,0.1,0.9
random,B14MST2,466.0,1.0,1.0,0.0
random,B3MDT1,369.0,0.8333333333333334,0.0,0.8333333333333334
random,B17MDT3,504.0,1.0,1.0,0.0
random,B17MDT4,1237.0,1.0,1.0,0.0
random,B20MST6,337.0,0.6,1.0,-0.4
random,B15MDT1,1276.0,1.0,1.0,0.0
random,B14MST2,513.0,1.0,1.0,0.0
random,B4MDT5,1113.0,1.0,1.0,0.0
random,B19MST9,1300.0,0.6,0.4,0.19999999999999996
random,B15MDT1,1286.0,1.0,1.0,0.0
random,B8MDT2,1615.0,1.0,0.7666666666666667,0.23333333333333328
random,B17MDT4,1204.0,0.6,1.0,-0.4
random,B17MDT4,1195.0,0.3,1.0,-0.7
random,B6MDT4,906.0,1.0,0.7333333333333333,0.2666666666666667
random,B15MDT1,890.0,1.0,1.0,0.0
random,B6MDT4,919.0,1.0,0.3,0.7
random,B13MST7,687.0,0.5666666666666667,0.16666666666666666,0.4
random,B18MST6,512.0,0.6,0.6,0.0
random,B11MST4,1590.0,0.03333333333333333,1.0,-0.9666666666666667
random,B17MDT4,1002.0,0.6666666666666666,0.9333333333333333,-0.2666666666666667
random,B11MST3,585.0,0.5333333333333333,0.7666666666666667,-0.2333333333333334
random,B17MDT4,1420.0,0.7666666666666667,0.5,0.2666666666666667
random,B15MDT1,1362.0,1.0,0.26666666666666666,0.7333333333333334
random,B4MDT5,1132.0,1.0,1.0,0.0
random,B15MDT1,649.0,1.0,1.0,0.0
random,B11MST3,606.0,0.8666666666666667,0.06666666666666667,0.8
random,B6MDT4,1034.0,0.36666666666666664,0.06666666666666667,0.3
random,B15MDT1,1153.0,1.0,1.0,0.0
random,B10MST4,1805.0,1.0,1.0,0.0
random,B15MDT1,774.0,1.0,1.0,0.0
random,B14MST2,572.0,1.0,0.8,0.19999999999999996
random,B6MDT3,794.0,0.7,1.0,-0.30000000000000004
random,B17MDT4,1046.0,0.9333333333333333,1.0,-0.06666666666666665
random,B10MST4,1885.0,1.0,0.3,0.7
random,B5MDT1,852.0,1.0,0.13333333333333333,0.8666666666666667
random,B19MST9,1304.0,0.7333333333333333,0.26666666666666666,0.4666666666666666
random,B5MDT1,802.0,0.43333333333333335,1.0,-0.5666666666666667
random,B12MDT6,1092.0,1.0,1.0,0.0
random,B12MDT6,1109.0,1.0,1.0,0.0
random,B10MST4,644.0,1.0,1.0,0.0
random,B6MDT3,826.0,1.0,1.0,0.0
random,B8MST1,744.0,0.6333333333333333,1.0,-0.3666666666666667
random,B6MDT4,1037.0,0.43333333333333335,0.0,0.43333333333333335
