group,trial_id,timepoint,freezing_before,freezing_after,difference
random,B17MDT3,510.0,1.0,1.0,0.0
random,B5MST2,497.0,0.9,1.0,-0.09999999999999998
random,B11MST2,437.0,0.03333333333333333,1.0,-0.9666666666666667
random,B17MDT4,1625.0,0.06666666666666667,0.13333333333333333,-0.06666666666666667
random,B12MST1,348.0,0.4666666666666667,0.0,0.4666666666666667
random,B18MDT1,1024.0,0.03333333333333333,0.6666666666666666,-0.6333333333333333
random,B15MDT1,917.0,1.0,1.0,0.0
random,B7MST5,1900.0,0.6,0.2,0.39999999999999997
random,B14MST2,1152.0,1.0,1.0,0.0
random,B10MDT3,978.0,1.0,1.0,0.0
random,B10MDT1,1289.0,1.0,1.0,0.0
random,B15MDT1,756.0,1.0,1.0,0.0
random,B14MST4,1252.0,0.8666666666666667,1.0,-0.1333333333333333
random,B12MDT4,1230.0,1.0,0.36666666666666664,0.6333333333333333
random,B19MDT9,945.0,0.9,1.0,-0.09999999999999998
random,B5MDT1,857.0,0.9666666666666667,0.0,0.9666666666666667
random,B13MDT3,583.0,0.3,0.13333333333333333,0.16666666666666666
random,B20MDT3,367.0,1.0,0.2,0.8
random,B11MDT5,561.0,0.06666666666666667,0.36666666666666664,-0.3
random,B8MDT2,1625.0,0.26666666666666666,0.13333333333333333,0.13333333333333333
random,B7MDT4,1880.0,0.43333333333333335,0.4666666666666667,-0.033333333333333326
random,B11MST3,348.0,0.5333333333333333,0.8666666666666667,-0.33333333333333337
random,B10MST4,522.0,0.6666666666666666,0.2,0.4666666666666666
random,B14MDT2,1731.0,1.0,0.7666666666666667,0.23333333333333328
random,B10MDT4,1519.0,0.36666666666666664,0.13333333333333333,0.2333333333333333
random,B17MST3,1241.0,0.03333333333333333,0.8666666666666667,-0.8333333333333334
random,B16MST4,403.0,0.1,0.7666666666666667,-0.6666666666666667
random,B3MDT1,363.0,0.6333333333333333,0.2,0.4333333333333333
random,B13MDT1,1182.0,1.0,1.0,0.0
random,B10MDT1,1202.0,0.26666666666666666,0.6333333333333333,-0.36666666666666664
random,B11MST3,1583.0,0.7333333333333333,0.8666666666666667,-0.13333333333333341
random,B8MST1,1907.0,0.6,0.16666666666666666,0.43333333333333335
random,B9MST3,620.0,0.26666666666666666,0.3,-0.033333333333333326
random,B14MST2,1333.0,0.5333333333333333,1.0,-0.4666666666666667
random,B11MST1,931.0,1.0,0.36666666666666664,0.6333333333333333
random,B18MST5,1075.0,0.3333333333333333,0.7666666666666667,-0.4333333333333334
random,B10MDT4,573.0,1.0,1.0,0.0
random,B8MDT2,417.0,0.16666666666666666,0.8666666666666667,-0.7000000000000001
random,B14MST2,410.0,1.0,1.0,0.0
random,B8MST5,316.0,0.13333333333333333,0.3333333333333333,-0.19999999999999998
random,B10MDT1,1925.0,0.06666666666666667,0.6333333333333333,-0.5666666666666667
random,B18MST6,806.0,0.23333333333333334,0.3,-0.06666666666666665
random,B11MST2,1445.0,0.7333333333333333,0.0,0.7333333333333333
random,B14MST4,632.0,1.0,1.0,0.0
random,B15MDT1,1182.0,1.0,1.0,0.0
random,B14MST5,581.0,1.0,0.8333333333333334,0.16666666666666663
random,B17MDT4,1603.0,0.6666666666666666,0.7666666666666667,-0.10000000000000009
random,B12MDT5,1894.0,1.0,1.0,0.0
random,B8MST3,1425.0,0.9666666666666667,0.0,0.9666666666666667
random,B14MST4,1606.0,0.36666666666666664,1.0,-0.6333333333333333
random,B11MST3,349.0,0.5666666666666667,0.8333333333333334,-0.2666666666666667
random,B14MDT4,637.0,0.23333333333333334,0.6333333333333333,-0.39999999999999997
random,B11MST3,501.0,0.26666666666666666,0.03333333333333333,0.23333333333333334
random,B14MDT1,453.0,0.3,0.16666666666666666,0.13333333333333333
random,B7MST5,713.0,0.4666666666666667,0.36666666666666664,0.10000000000000003
random,B17MDT4,1594.0,0.6,1.0,-0.4
random,B15MST7,391.0,0.36666666666666664,0.8333333333333334,-0.46666666666666673
random,B11MST4,1122.0,0.3333333333333333,0.9666666666666667,-0.6333333333333333
random,B20MDT1,1147.0,1.0,0.06666666666666667,0.9333333333333333
random,B13MDT2,1929.0,0.23333333333333334,0.5666666666666667,-0.3333333333333333
random,B13MDT1,370.0,0.6666666666666666,0.8,-0.13333333333333341
random,B14MST2,1530.0,1.0,1.0,0.0
random,B15MDT1,1246.0,1.0,1.0,0.0
random,B12MDT4,1198.0,1.0,1.0,0.0
random,B10MDT3,1015.0,1.0,1.0,0.0
random,B12MST1,339.0,0.2,0.26666666666666666,-0.06666666666666665
random,B10MST4,519.0,0.5666666666666667,0.3,0.26666666666666666
random,B14MDT2,1186.0,0.9666666666666667,0.2,0.7666666666666666
random,B10MDT2,1127.0,1.0,1.0,0.0
random,B14MST4,576.0,1.0,1.0,0.0
random,B20MST5,729.0,0.6,0.0,0.6
random,B14MST2,1479.0,1.0,1.0,0.0
random,B4MDT5,1124.0,1.0,1.0,0.0
random,B17MDT3,575.0,1.0,1.0,0.0
random,B17MST6,1416.0,0.9333333333333333,0.1,0.8333333333333334
random,B15MDT3,1409.0,0.4666666666666667,0.0,0.4666666666666667
random,B10MST4,1699.0,1.0,0.4666666666666667,0.5333333333333333
random,B11MST3,537.0,0.26666666666666666,0.9666666666666667,-0.7
random,B20MDT2,959.0,1.0,1.0,0.0
random,B14MST2,1560.0,1.0,0.0,1.0
random,B13MST5,408.0,0.06666666666666667,1.0,-0.9333333333333333
random,B10MDT5,614.0,1.0,0.4666666666666667,0.5333333333333333
random,B17MDT4,998.0,0.5333333333333333,1.0,-0.4666666666666667
random,B20MDT6,442.0,0.13333333333333333,0.6333333333333333,-0.5
random,B15MDT1,778.0,1.0,1.0,0.0
random,B14MST4,1421.0,1.0,0.3333333333333333,0.6666666666666667
random,B20MDT5,1182.0,0.36666666666666664,0.16666666666666666,0.19999999999999998
random,B17MST4,1245.0,0.9333333333333333,1.0,-0.06666666666666665
random,B6MST5,483.0,0.9666666666666667,0.0,0.9666666666666667
random,B14MST5,1610.0,0.16666666666666666,1.0,-0.8333333333333334
random,B14MDT5,1834.0,0.9666666666666667,0.3333333333333333,0.6333333333333333
random,B17MST2,439.0,0.8333333333333334,0.1,0.7333333333333334
random,B12MDT2,1785.0,0.4,1.0,-0.6
random,B4MDT5,1722.0,1.0,1.0,0.0
random,B6MST1,536.0,0.3,0.6666666666666666,-0.36666666666666664
random,B15MDT1,670.0,1.0,1.0,0.0
random,B2MDT3,1032.0,1.0,0.3,0.7
random,B15MDT1,1327.0,1.0,1.0,0.0
random,B10MDT3,923.0,1.0,1.0,0.0
random,B17MST1,424.0,1.0,1.0,0.0
random,B14MST4,1083.0,0.06666666666666667,1.0,-0.9333333333333333
random,B15MDT1,790.0,1.0,1.0,0.0
random,B14MST5,1656.0,1.0,0.7666666666666667,0.23333333333333328
random,B17MDT4,1231.0,1.0,1.0,0.0
random,B14MST4,577.0,1.0,1.0,0.0
random,B20MDT5,948.0,1.0,0.3333333333333333,0.6666666666666667
random,B17MDT1,486.0,0.9666666666666667,0.0,0.9666666666666667
random,B11MST6,493.0,0.3333333333333333,1.0,-0.6666666666666667
random,B20MDT2,1117.0,1.0,1.0,0.0
random,B11MST1,877.0,1.0,1.0,0.0
random,B17MST2,424.0,0.3333333333333333,0.6,-0.26666666666666666
random,B2MST3,550.0,0.16666666666666666,0.8666666666666667,-0.7000000000000001
random,B14MST4,865.0,0.9333333333333333,1.0,-0.06666666666666665
random,B13MDT4,1881.0,1.0,0.8333333333333334,0.16666666666666663
random,B10MDT5,328.0,0.03333333333333333,1.0,-0.9666666666666667
random,B14MST2,487.0,1.0,1.0,0.0
random,B2MST3,487.0,0.9,1.0,-0.09999999999999998
random,B10MDT4,566.0,1.0,1.0,0.0
random,B14MST4,1803.0,1.0,0.6666666666666666,0.33333333333333337
random,B10MDT1,1212.0,0.6,0.3,0.3
random,B11MDT1,1253.0,0.4666666666666667,0.13333333333333333,0.33333333333333337
random,B12MDT4,1224.0,1.0,0.5666666666666667,0.43333333333333335
random,B10MDT5,421.0,0.26666666666666666,0.43333333333333335,-0.16666666666666669
random,B6MDT1,1459.0,0.16666666666666666,0.4666666666666667,-0.30000000000000004
random,B6MDT1,1693.0,0.3333333333333333,0.26666666666666666,0.06666666666666665
random,B4MDT5,1025.0,1.0,0.8333333333333334,0.16666666666666663
random,B18MDT4,709.0,0.23333333333333334,0.23333333333333334,0.0
random,B10MST4,1806.0,1.0,1.0,0.0
