group,trial_id,timepoint,freezing_before,freezing_after,difference
random,D5MS,5699.0,1.0,1.0,0.0
random,D1MD,2475.0,1.0,0.06666666666666667,0.9333333333333333
random,D2MS,7979.0,0.9,0.5333333333333333,0.3666666666666667
random,D8MD,8533.0,0.3333333333333333,0.3,0.033333333333333326
random,D3MD,5249.0,1.0,0.26666666666666666,0.7333333333333334
random,D3MD,3874.0,1.0,0.5333333333333333,0.4666666666666667
random,D5MD,661.0,1.0,1.0,0.0
random,D9MS,3374.0,1.0,0.6333333333333333,0.3666666666666667
random,D9MD,285.0,0.6666666666666666,0.6,0.06666666666666665
random,D5MD,4895.0,1.0,1.0,0.0
random,D9MD,1012.0,0.8333333333333334,0.8333333333333334,0.0
random,D8MS,4576.0,0.6333333333333333,0.23333333333333334,0.39999999999999997
random,D2MS,4437.0,0.4666666666666667,1.0,-0.5333333333333333
random,D1MD,8435.0,1.0,0.6,0.4
random,D7MD,4107.0,1.0,0.03333333333333333,0.9666666666666667
random,D3MD,3138.0,1.0,1.0,0.0
random,D1MS,7693.0,1.0,0.5333333333333333,0.4666666666666667
random,D6MD,7045.0,0.6,0.6333333333333333,-0.033333333333333326
random,D5MD,2964.0,1.0,0.26666666666666666,0.7333333333333334
random,D11MD,963.0,1.0,0.5666666666666667,0.43333333333333335
random,D5MS,6430.0,0.5333333333333333,0.6666666666666666,-0.1333333333333333
random,D5MS,6488.0,0.8,1.0,-0.19999999999999996
random,D2MD,689.0,0.16666666666666666,0.3,-0.13333333333333333
