group,trial_id,timepoint,freezing_before,freezing_after,difference
random,B12MDT2,911.0,0.7,0.5,0.19999999999999996
random,B5MST1,440.0,0.3333333333333333,0.2,0.1333333333333333
random,B7MST2,990.0,0.16666666666666666,0.06666666666666667,0.09999999999999999
random,B8MST1,770.0,1.0,0.36666666666666664,0.6333333333333333
random,B20MST6,322.0,0.1,1.0,-0.9
random,B15MST1,1825.0,0.6333333333333333,0.03333333333333333,0.6
random,B2MDT3,1040.0,1.0,0.06666666666666667,0.9333333333333333
random,B19MDT9,948.0,1.0,1.0,0.0
random,B15MDT1,1075.0,1.0,1.0,0.0
random,B11MDT3,1351.0,0.7,1.0,-0.30000000000000004
random,B5MDT1,839.0,1.0,0.5666666666666667,0.43333333333333335
random,B18MDT5,1461.0,0.1,1.0,-0.9
random,B13MST7,686.0,0.5666666666666667,0.13333333333333333,0.43333333333333335
random,B19MDT9,1019.0,0.9666666666666667,0.0,0.9666666666666667
random,B12MDT2,915.0,0.7,0.36666666666666664,0.3333333333333333
random,B17MDT3,547.0,1.0,1.0,0.0
random,B15MDT1,720.0,1.0,1.0,0.0
random,B15MDT1,1761.0,0.5333333333333333,0.0,0.5333333333333333
random,B6MDT5,851.0,0.5,0.5666666666666667,-0.06666666666666665
random,B4MDT5,1722.0,1.0,1.0,0.0
random,B18MST6,520.0,0.8666666666666667,0.3333333333333333,0.5333333333333334
random,B13MST7,720.0,0.26666666666666666,1.0,-0.7333333333333334
random,B12MDT6,1162.0,0.8,1.0,-0.19999999999999996
random,B15MDT1,1276.0,1.0,1.0,0.0
random,B6MDT4,862.0,0.3333333333333333,1.0,-0.6666666666666667
random,B14MST2,1404.0,0.6333333333333333,1.0,-0.3666666666666667
random,B17MST6,1405.0,0.5666666666666667,0.4666666666666667,0.09999999999999998
random,B7MST2,1167.0,0.23333333333333334,1.0,-0.7666666666666666
random,B11MST3,561.0,1.0,0.5333333333333333,0.4666666666666667
random,B15MDT1,1214.0,1.0,1.0,0.0
random,B13MDT2,1942.0,0.8,0.5333333333333333,0.2666666666666667
random,B15MDT1,867.0,1.0,1.0,0.0
random,B5MDT2,811.0,0.7666666666666667,1.0,-0.23333333333333328
random,B8MDT1,320.0,0.43333333333333335,1.0,-0.5666666666666667
random,B15MDT1,1329.0,1.0,1.0,0.0
random,B15MST1,1922.0,0.36666666666666664,0.06666666666666667,0.3
random,B15MDT1,931.0,1.0,1.0,0.0
random,B2MST3,493.0,0.9,0.9666666666666667,-0.06666666666666665
random,B14MST2,1459.0,1.0,1.0,0.0
random,B17MST3,1760.0,0.9333333333333333,0.9333333333333333,0.0
random,B12MDT6,1127.0,1.0,0.8,0.19999999999999996
random,B7MST2,989.0,0.13333333333333333,0.1,0.033333333333333326
random,B17MDT3,807.0,1.0,0.06666666666666667,0.9333333333333333
random,B13MST7,814.0,1.0,1.0,0.0
random,B19MDT9,1008.0,1.0,0.3333333333333333,0.6666666666666667
random,B2MST3,510.0,1.0,0.4,0.6
random,B19MST9,1293.0,0.36666666666666664,0.6333333333333333,-0.26666666666666666
random,B12MDT6,1514.0,1.0,1.0,0.0
random,B17MDT3,587.0,1.0,1.0,0.0
random,B17MDT3,488.0,1.0,1.0,0.0
random,B4MDT5,1545.0,1.0,0.26666666666666666,0.7333333333333334
random,B7MST2,1243.0,1.0,1.0,0.0
random,B15MDT1,1230.0,1.0,1.0,0.0
random,B17MDT6,1148.0,0.06666666666666667,0.3333333333333333,-0.26666666666666666
random,B8MDT1,352.0,1.0,1.0,0.0
random,B6MDT2,627.0,0.3,1.0,-0.7
random,B6MDT2,683.0,1.0,0.06666666666666667,0.9333333333333333
random,B11MST3,439.0,0.1,0.3,-0.19999999999999998
random,B17MDT3,914.0,0.43333333333333335,0.4,0.033333333333333326
random,B20MDT6,1804.0,0.16666666666666666,1.0,-0.8333333333333334
random,B5MST1,438.0,0.26666666666666666,0.26666666666666666,0.0
random,B17MDT4,1267.0,1.0,0.7333333333333333,0.2666666666666667
random,B6MDT3,669.0,1.0,0.43333333333333335,0.5666666666666667
random,B10MST4,771.0,1.0,0.36666666666666664,0.6333333333333333
random,B8MST1,1219.0,0.7,0.1,0.6
random,B4MDT5,1683.0,0.8,1.0,-0.19999999999999996
random,B12MDT6,1518.0,1.0,1.0,0.0
random,B6MDT2,650.0,1.0,1.0,0.0
