x_index,y_index,time_pct,speed_avg,vx,vy
0,4,1e-05,1e-05,1e-05,1e-05
1,4,0.05751414537088852,3.2357275983481877,0.7758662162162161,0.29524581081081064
2,4,0.03367945449646625,5.935746388907186,-0.2723324307692307,-1.0345172307692305
3,4,0.040933490849551286,8.625945886591806,1.1261358227848104,-0.7873146835443043
4,4,0.06476818172397356,7.251822931745859,0.6364583999999999,1.542666912
5,4,0.046114945387469165,12.429118962765653,1.164886516853931,-2.1294397752808987
6,4,0.08393956351426973,8.8145838445796,1.2411944444444445,0.4149137037037038
7,4,0.034197599950258034,16.86478351273363,10.011995454545456,0.41093382727272737
8,4,0.053887127194346,13.481102593203731,7.033644230769231,1.9617410192307692
9,4,0.3689195630997533,3.004290476876701,0.9584747191011236,0.1355141671348315
10,4,2.157557669589007,1.3181410023969133,0.20510951008645498,-0.06023922694524498
11,4,0.8777383987232896,4.687649933264684,0.15569185360094367,0.06527346570247923
0,5,1e-05,1e-05,1e-05,1e-05
1,5,0.028497999958548365,3.2125624125094476,1.0106007272727275,1.244803909090909
2,5,0.07513109079980931,4.567531756904183,0.8340207103448274,-0.5908669241379307
3,5,0.058032290824680303,9.811457194678866,-0.015404464285714228,-0.8418919285714291
4,5,0.08860287259839582,8.38339244581964,1.2859473684210523,0.6537595087719298
5,5,0.05699599991709673,9.761131736311135,3.3444981818181816,-3.0670282363636368
6,5,0.03212501813509088,15.516933445850459,4.097409677419355,-1.8837423387096777
7,5,0.028497999958548365,21.46825702919408,12.290945454545454,-5.026343890909092
8,5,0.1559617815913283,6.087405514015334,2.075870431893688,0.6286720245847167
9,5,0.29689734502269477,3.4226443208653903,1.1325340314136134,0.08479658638743458
10,5,0.6326555990797736,3.4131860145733235,0.4322285012285009,0.05737181326781362
11,5,0.8844742896225829,4.358719715026743,0.12179789103690773,0.1322986462214421
0,6,1e-05,1e-05,1e-05,1e-05
1,6,0.054405272648137784,1.6279965248585304,-0.11723914285714271,0.7549314285714283
2,6,0.1658065452133723,2.9508277957399334,0.0022878281249999817,-0.2315962500000001
3,6,0.04404236357230202,10.754465734311017,0.4168785882352936,-1.4160370588235303
4,6,0.04145163630334307,12.539587907764313,2.9333887500000015,-2.9307881249999994
5,6,0.058032290824680303,10.046151481683228,2.6525919642857145,-2.277528214285714
6,6,0.08238512715289437,7.335286439857527,2.1399622641509435,-1.8236381132075477
7,6,0.08756658169081225,6.883265836712085,-1.3126846153846152,-0.7323940828402367
8,6,0.0896391635059794,9.996005745075157,1.7210462427745663,-0.8076345086705201
9,6,0.276689672324815,4.378173131586546,1.0942191011235964,0.3486668539325842
10,6,0.768927853427014,2.663038001061453,0.32176010781671177,-0.2739875539083557
